Time of Death, Message ID, Age at Death, Place of Death, Place Before Death
7, 5, 3, 7, 42
7, 5, 3, 7, 59
7, 5, 3, 7, 60
7, 5, 3, 7, 61
7, 5, 3, 7, 63
7, 5, 3, 7, 65
7, 5, 3, 7, 73
7, 5, 3, 8, 7
7, 5, 3, 8, 15
7, 5, 3, 8, 29
7, 5, 3, 8, 37
7, 5, 3, 8, 42
7, 5, 3, 8, 44
7, 5, 3, 8, 59
7, 5, 3, 8, 60
7, 5, 3, 8, 63
7, 5, 3, 8, 65
7, 5, 3, 8, 73
7, 5, 3, 8, 77
7, 5, 3, 8, 81
7, 5, 3, 9, 8
7, 5, 3, 9, 15
7, 5, 3, 9, 37
7, 5, 3, 9, 42
7, 5, 3, 9, 60
7, 5, 3, 9, 63
7, 5, 3, 9, 65
7, 5, 3, 9, 73
7, 6, 2, 9, 79
7, 5, 3, 9, 81
7, 5, 3, 10, 7
7, 5, 3, 10, 8
7, 5, 3, 10, 15
7, 5, 3, 10, 29
7, 5, 3, 10, 37
7, 5, 3, 10, 42
7, 5, 3, 10, 45
7, 5, 3, 10, 53
7, 5, 3, 10, 60
7, 5, 3, 10, 61
7, 5, 3, 10, 63
7, 5, 3, 10, 65
7, 5, 3, 10, 73
7, 6, 2, 10, 79
7, 5, 3, 10, 81
7, 5, 3, 15, 7
7, 5, 3, 15, 8
7, 5, 3, 15, 29
7, 5, 3, 15, 37
7, 5, 3, 15, 42
7, 5, 3, 15, 44
7, 5, 3, 15, 53
7, 5, 3, 15, 59
7, 5, 3, 15, 61
7, 5, 3, 15, 62
7, 5, 3, 15, 77
7, 5, 3, 16, 7
7, 5, 3, 16, 8
7, 5, 3, 16, 15
7, 5, 3, 16, 29
7, 5, 3, 16, 42
7, 5, 3, 16, 44
7, 5, 3, 16, 45
7, 5, 3, 16, 53
7, 5, 3, 16, 59
7, 5, 3, 16, 60
7, 5, 3, 16, 61
7, 5, 3, 16, 62
7, 5, 3, 16, 63
7, 5, 3, 16, 65
7, 5, 3, 21, 7
7, 5, 3, 21, 8
7, 5, 3, 21, 15
7, 5, 3, 21, 29
7, 5, 3, 21, 37
7, 5, 3, 21, 44
7, 5, 3, 21, 61
7, 5, 3, 21, 63
7, 6, 2, 21, 79
7, 5, 3, 29, 7
7, 5, 3, 29, 8
7, 5, 3, 29, 15
7, 5, 3, 29, 37
7, 5, 3, 29, 42
7, 5, 3, 29, 44
7, 5, 3, 29, 45
7, 5, 3, 29, 53
7, 5, 3, 29, 59
7, 5, 3, 29, 60
7, 5, 3, 29, 61
7, 5, 3, 29, 62
7, 5, 3, 29, 63
7, 5, 3, 29, 65
7, 5, 3, 29, 73
7, 5, 3, 29, 77
7, 6, 2, 29, 79
7, 5, 3, 29, 81
7, 5, 3, 34, 7
7, 5, 3, 34, 8
7, 5, 3, 34, 15
7, 5, 3, 34, 29
7, 5, 3, 37, 7
7, 5, 3, 37, 8
7, 5, 3, 37, 15
7, 5, 3, 37, 29
7, 5, 3, 37, 42
7, 5, 3, 37, 44
7, 5, 3, 37, 45
7, 5, 3, 37, 53
7, 5, 3, 37, 59
7, 5, 3, 37, 60
7, 5, 3, 37, 61
7, 5, 3, 37, 62
7, 5, 3, 37, 63
7, 5, 3, 37, 65
7, 5, 3, 37, 73
7, 5, 3, 37, 77
7, 6, 2, 37, 79
7, 5, 3, 37, 81
7, 5, 3, 39, 7
7, 5, 3, 39, 8
7, 5, 3, 39, 15
7, 5, 3, 39, 29
7, 5, 3, 39, 37
7, 5, 3, 39, 42
7, 5, 3, 39, 44
7, 5, 3, 39, 45
7, 5, 3, 39, 53
7, 5, 3, 39, 59
7, 5, 3, 39, 60
7, 5, 3, 39, 61
7, 5, 3, 39, 63
7, 5, 3, 39, 65
7, 5, 3, 39, 77
7, 5, 3, 42, 7
7, 5, 3, 42, 8
7, 5, 3, 42, 15
7, 5, 3, 42, 29
7, 5, 3, 42, 37
7, 5, 3, 42, 44
7, 5, 3, 42, 45
7, 5, 3, 42, 53
7, 5, 3, 42, 59
7, 5, 3, 42, 60
7, 5, 3, 42, 61
7, 5, 3, 42, 62
7, 5, 3, 42, 63
7, 5, 3, 42, 65
7, 5, 3, 42, 73
7, 5, 3, 42, 77
7, 6, 2, 42, 79
7, 5, 3, 42, 81
7, 5, 3, 44, 8
7, 5, 3, 44, 29
7, 5, 3, 44, 37
7, 5, 3, 44, 42
7, 5, 3, 44, 45
7, 5, 3, 44, 53
7, 5, 3, 44, 59
7, 5, 3, 44, 60
7, 5, 3, 44, 61
7, 5, 3, 44, 62
7, 5, 3, 44, 63
7, 5, 3, 44, 65
7, 5, 3, 44, 73
7, 5, 3, 44, 77
7, 6, 2, 44, 79
7, 5, 3, 44, 81
7, 5, 3, 45, 8
7, 5, 3, 45, 15
7, 5, 3, 45, 37
7, 5, 3, 45, 42
7, 5, 3, 45, 44
7, 5, 3, 45, 53
7, 5, 3, 45, 59
7, 5, 3, 45, 61
7, 5, 3, 45, 62
7, 5, 3, 45, 73
7, 5, 3, 45, 77
7, 5, 3, 47, 45
7, 5, 3, 47, 53
7, 5, 3, 47, 59
7, 5, 3, 47, 60
7, 5, 3, 47, 61
7, 5, 3, 47, 63
7, 5, 3, 47, 77
7, 6, 2, 47, 79
7, 5, 3, 48, 7
7, 5, 3, 48, 8
7, 5, 3, 48, 15
7, 5, 3, 48, 29
7, 5, 3, 48, 37
7, 5, 3, 48, 42
7, 5, 3, 48, 44
7, 5, 3, 48, 45
7, 5, 3, 48, 53
7, 5, 3, 48, 59
7, 5, 3, 48, 60
7, 5, 3, 48, 61
7, 5, 3, 48, 63
7, 5, 3, 48, 65
7, 5, 3, 48, 73
7, 5, 3, 48, 77
7, 6, 2, 48, 79
7, 5, 3, 50, 7
7, 5, 3, 50, 8
7, 5, 3, 50, 29
7, 5, 3, 50, 37
7, 5, 3, 50, 42
7, 5, 3, 50, 60
7, 5, 3, 50, 62
7, 5, 3, 50, 63
7, 5, 3, 50, 65
7, 5, 3, 50, 73
7, 6, 2, 50, 79
7, 5, 3, 50, 81
7, 5, 3, 53, 44
7, 5, 3, 53, 45
7, 5, 3, 53, 61
7, 5, 3, 53, 62
7, 5, 3, 53, 63
7, 5, 3, 53, 73
7, 5, 3, 53, 77
7, 5, 3, 59, 8
